Dates,TSM_HIGH,TSM_LOW,TSM_OPEN,TSM_LAST,TSM_IV1st_90%,TSM_IV1st_95%,TSM_IV1st_97.5%,TSM_IV1st_100%,TSM_IV1st_102.5%,TSM_IV1st_105%,TSM_IV1st_110%,TSM_IV2nd_90%,TSM_IV2nd_95%,TSM_IV2nd_97.5%,TSM_IV2nd_100%,TSM_IV2nd_102.5%,TSM_IV2nd_105%,TSM_IV2nd_110%,TSM_IV1m_90%,TSM_IV1m_95%,TSM_IV1m_97.5%,TSM_IV1m_100%,TSM_IV1m_102.5%,TSM_IV1m_105%,TSM_IV1m_110%,TSM_IV2m_90%,TSM_IV2m_95%,TSM_IV2m_97.5%,TSM_IV2m_100%,TSM_IV2m_102.5%,TSM_IV2m_105%,TSM_IV2m_110%,TSM_IV3m_90%,TSM_IV3m_95%,TSM_IV3m_97.5%,TSM_IV3m_100%,TSM_IV3m_102.5%,TSM_IV3m_105%,TSM_IV3m_110%
3/2/2021,129.14,126.06,129.0,127.5,42.9398,40.5985,40.5331,40.9581,41.7987,42.0283,43.717,42.2837,41.567,41.4156,41.6657,41.9563,42.0267,42.5027,42.1843,40.4031,40.7405,41.3561,41.7888,41.9599,42.6634,42.8547,42.1033,42.0873,42.2706,42.464,42.5129,42.9279,42.8849,42.2999,42.333,42.4608,42.591,42.6453,42.9451
4/2/2021,128.2,125.9707,127.5,128.15,37.8512,36.0821,35.8007,36.7389,36.9923,37.7497,39.8183,39.7199,38.8318,38.6775,38.9496,39.2077,39.2416,39.9204,38.7752,38.0819,38.0213,38.3208,39.3716,39.2034,39.9165,40.087,39.4341,39.658,39.0906,39.2014,39.5331,40.776,41.1524,40.9559,40.8728,40.6531,40.5025,40.5854,40.4719
5/2/2021,128.88,126.7,128.79,127.78,36.9566,34.1214,33.8852,34.3661,34.7069,35.35,38.1862,38.127,37.6721,37.5978,37.5657,37.5774,37.6885,38.2057,37.6598,37.6806,36.8513,37.1302,37.3227,37.4124,38.4102,39.1307,38.7323,38.2734,38.4531,38.315,38.802,38.6391,39.8171,39.2712,39.0001,39.1734,39.3944,39.4812,39.6074
8/2/2021,133.25,128.7,128.7,132.55,39.6669,35.7294,35.8781,36.5558,37.4557,38.7751,43.3453,39.9015,39.0763,38.973,39.1444,39.4305,39.8114,40.8902,38.9338,37.7032,38.3695,38.2309,39.2356,39.0747,40.4951,40.5392,39.2757,39.5385,39.7752,40.016,40.0303,40.7079,40.8625,40.3709,40.5828,40.5297,40.45,40.5125,40.9328
9/2/2021,134.41,131.75,133.98,132.68,39.731,35.4513,35.1997,35.1926,35.7577,36.4337,40.9362,39.8677,38.6462,38.2976,38.389,38.5842,38.7005,39.5208,38.6743,37.7425,38.078,38.1469,38.6823,39.0735,41.1063,40.1108,39.7829,39.4761,39.5603,39.6321,39.8892,40.0125,40.6357,40.3057,40.0009,40.112,40.2823,40.2682,40.5159
10/2/2021,136.0,132.51,134.12,133.69,42.8869,36.1964,34.9132,34.6041,36.4129,38.2927,42.6678,40.1222,39.5948,39.4946,39.6467,39.9309,40.3616,41.1124,39.1449,39.5079,39.0109,39.0461,40.3902,40.7886,41.5446,41.4222,40.8017,40.2353,40.5169,40.5531,40.8534,41.507,41.8244,41.2153,41.1943,41.2878,41.285,41.1578,41.49800000000001
11/2/2021,139.23,134.06,135.4,139.16,43.7054,38.0429,36.8075,37.806,39.1426,41.3045,47.1977,41.6796,41.3265,41.2434,41.1228,41.4305,41.8763,42.7583,42.0969,40.0213,39.8749,40.5118,40.6083,41.3347,43.3497,42.837,42.2196,41.9195,41.6323,41.93899999999999,42.3775,42.4308,43.0377,42.8665,42.8475,42.7373,42.846,43.0226,43.2576
12/2/2021,139.805,137.1599,138.915,138.06,44.9073,33.6264,33.6634,34.3775,36.2182,38.6332,46.6328,40.1788,39.8686,39.8169,39.8382,39.9953,40.3444,41.2433,39.2157,38.4522,38.2758,38.8179,39.6611,39.7761,41.2662,42.5361,41.5271,42.034,42.2052,42.0702,42.0892,42.5476,43.4019,43.3363,43.5414,43.4219,43.31399999999999,43.3223,43.6875
16/2/2021,142.195,139.42,141.61,140.05,63.37600000000001,41.9103,37.8741,38.1496,41.0539,44.2645,53.7294,39.0803,38.2971,38.2924,38.5097,38.6927,39.1926,40.5786,39.408,38.8547,38.6801,38.4469,39.2465,39.5034,41.1379,41.8606,41.3294,41.3565,41.5843,41.7753,41.925,42.8113,42.2127,41.8898,42.0775,42.5247,42.4524,42.5123,42.8488
17/2/2021,139.64,136.1,139.21,136.27,64.0899,43.8217,39.3165,38.6304,41.4436,45.2768,53.1184,40.4364,39.6014,39.8232,40.0052,40.0863,40.4204,41.8207,40.6558,39.4984,39.7135,39.979,40.4734,40.8689,41.9815,42.2989,41.997,42.1916,42.6419,43.3768,43.2734,44.2751,42.9273,42.5389,42.4516,42.7858,43.5969,43.5178,44.5009
18/2/2021,135.88,133.4,134.85,134.63,89.6612,52.3893,37.7769,34.0533,38.2145,50.4641,72.1424,39.4681,38.4546,38.2626,38.1316,38.3024,38.6131,39.5332,39.5129,38.4825,38.252,38.1252,38.3769,38.5857,39.5495,41.5515,41.0924,41.0569,41.2838,41.3234,41.4223,41.7321,41.8968,41.6476,41.6876,42.0034,42.2137,42.301,42.3193
19/2/2021,137.95,135.72,136.15,136.66,36.5984,32.2304,30.0251,30.7611,30.9423,32.3417,37.1745,37.9842,36.4904,36.8353,37.009,36.7324,37.1168,38.2118,37.9842,36.4904,36.8353,37.009,36.7324,37.1168,38.2118,40.0894,39.5888,39.3542,39.4058,39.8663,40.1478,40.9268,40.9472,40.8552,40.7313,40.7497,40.9901,41.0892,41.5571
22/2/2021,135.28,133.18,133.59,133.57,40.0869,39.005,38.7698,38.6299,38.4854,39.0541,39.2789,41.3938,41.8726,40.9703,41.0061,40.9129,40.7492,41.6103,41.26300000000001,39.2416,38.8724,38.5369,38.5607,38.8232,38.783,41.5586,41.9247,41.1417,41.2227,41.1735,41.0448,41.7217,42.0455,42.0794,41.6481,41.861,41.9398,41.9126,42.0514
23/2/2021,131.7399,125.3827,129.1,129.1,41.7843,40.2528,39.8931,39.9881,39.6763,40.265,38.9596,41.4836,40.425,40.387,40.504,40.4491,40.3976,40.9288,41.5551,40.5364,39.7348,40.0531,39.572,39.7697,40.2441,41.4296,40.4557,40.4272,40.5892,40.7127,40.7857,41.0162,41.294,40.5324,40.5277,40.8019,41.3653,41.7417,41.2345
24/2/2021,132.38,127.68,129.51,132.3,42.8804,41.4439,41.0679,41.2698,41.136,39.7085,43.0176,41.6535,41.213,41.3826,41.6833,42.0502,42.3329,42.4691,43.3935,41.1438,40.9446,41.0776,40.5762,40.0331,42.6619,41.7067,41.2513,41.3523,41.6005,41.9283,42.2047,42.2479,41.8209,41.3337,41.2872,41.4219,41.6653,41.9277,41.7686
25/2/2021,131.54,125.72,131.52,126.0,47.9003,46.195,45.7439,42.4405,45.0604,45.4315,46.5033,44.6379,43.7873,44.0458,44.0074,43.5957,43.1092,44.2226,47.2558,47.4871,44.9161,44.2877,44.3226,42.5539,46.324,43.9803,43.2933,43.3765,43.3283,43.1147,42.8561,43.8552,42.7215,42.3527,42.0944,42.027,42.1994,42.3781,43.1588
26/2/2021,127.39,122.83,125.43,125.94,43.7854,41.8097,41.1221,39.7469,39.8386,39.7924,39.4965,43.2519,42.5157,42.2289,41.9813,41.8503,41.9039,41.9935,43.1279,43.885,47.7609,41.8499,38.6133,40.6677,42.2721,42.7928,42.1167,41.842,41.6016,41.4854,41.5948,41.7742,42.0235,41.4494,41.1951,40.9667,40.8754,41.07899999999999,41.4093
1/3/2021,130.3,127.24,129.63,129.13,40.0123,36.8219,37.1326,36.5997,36.7103,36.7964,38.6802,39.7929,38.6662,38.2685,38.6663,38.9425,39.1313,39.4639,38.8627,37.379,36.0054,39.2405,37.3408,37.8767,38.6025,39.6101,38.9555,38.8248,39.0532,39.2534,39.4299,39.6311,39.4203,39.2522,39.3913,39.449,39.572,39.736,39.8033
2/3/2021,128.52,126.0,128.43,126.0,40.9041,38.2051,37.0285,36.2775,36.4605,37.5131,37.717,40.3218,39.1892,38.5504,38.2813,38.5719,38.5076,38.9253,39.5978,36.9438,37.7374,37.8044,36.9954,37.219,39.356,40.066,39.2268,38.7757,38.5365,38.6172,38.6628,38.9291,39.822,39.2624,38.9881,38.7768,38.6602,38.8094,38.9328
3/3/2021,127.7599,122.71,126.72,122.89,45.42,42.1765,41.1939,41.0104,39.2947,39.1122,39.1326,41.6934,41.0461,40.8527,40.2091,39.7711,39.6694,40.0277,42.6863,41.2058,40.4338,41.6984,39.9242,38.7022,39.4174,41.121,40.4307,40.1002,39.7524,39.4529,39.2287,39.4928,40.6151,39.8863,39.4321,39.3498,39.1734,38.8402,39.0203
4/3/2021,123.15,113.49,121.95,115.59,52.4042,48.1636,47.1467,46.1952,44.2956,46.1358,47.2063,47.0596,45.7066,45.0985,45.2276,48.2385,48.2585,43.8043,41.4635,43.9685,42.1763,42.3609,44.6905,44.4975,47.3058,44.7381,44.6693,41.0437,42.0364,43.3658,42.5065,38.8352,42.8215,42.6394,41.1228,41.4258,41.9535,41.642,40.1485
5/3/2021,121.3,115.38,120.9,120.8,48.6795,43.5158,41.9665,40.5345,40.1057,41.1793,42.7056,42.7687,41.5706,41.1928,40.899,40.8333,40.8177,41.0544,43.1408,41.6906,40.8076,39.9655,39.2522,39.214,41.9027,41.7559,40.6739,40.4351,39.9986,40.143,40.4819,40.8278,40.8781,39.4243,39.327,39.4765,40.1674,40.0005,39.1756
8/3/2021,121.0,113.7,120.54,113.93,55.408,50.0651,48.0738,46.966,46.5519,47.3103,49.5556,45.9691,43.6878,42.9418,43.1846,43.3048,43.3545,43.8997,45.2584,44.5306,44.4778,44.0117,40.4062,42.3387,45.6178,43.4566,42.3866,42.3945,42.8226,42.941,42.4098,41.929,42.3305,41.8949,41.7252,41.8064,41.7619,41.645,41.264
9/3/2021,118.4,115.33,117.07,116.38,51.5267,43.4088,41.8781,40.9661,41.3159,42.4116,46.8838,42.6689,41.0943,40.6638,40.6598,41.1621,41.3363,41.9074,42.6629,39.8103,39.7929,39.4912,39.5302,38.2677,40.6325,40.3556,39.8729,40.1491,39.4367,40.0836,41.3063,38.721,38.9621,38.859,38.9403,39.058,39.2185,39.2933,39.3812
10/3/2021,118.03,113.41,117.8,113.83,47.5755,41.0668,39.2546,40.7764,40.8012,41.9308,46.2469,42.087,40.2704,40.1635,41.1772,41.6573,41.8112,42.3675,40.9908,37.6397,37.0441,40.2746,39.3328,40.3022,39.9325,39.1136,37.9357,38.4872,39.5856,39.8928,39.9332,40.2006,38.0824,36.6462,36.5902,38.188,39.0334,39.4197,38.8429
11/3/2021,120.8,117.07,118.24,120.58,45.1273,38.5865,36.8367,37.0269,38.6899,40.024,45.328,41.0173,39.7086,39.33,39.1539,40.424,41.2803,42.1233,42.6138,38.5923,39.1904,38.3614,40.8734,39.6283,40.4559,37.9504,38.0851,38.2845,38.6914,39.3778,39.7075,39.9539,38.9244,38.2214,37.8625,37.6353,38.4685,38.9766,38.713
12/3/2021,119.0,117.28,119.0,118.3,45.5665,37.8515,36.3986,36.0721,37.4981,39.4334,44.2068,41.7712,40.3483,39.9947,41.0777,41.7684,41.99100000000001,42.6194,43.1103,39.5968,38.9516,39.5421,40.52,40.5321,41.2764,40.4908,38.7318,39.0409,41.1308,40.3654,40.2246,40.8213,39.0085,37.9895,37.5493,38.8364,39.4643,39.3053,39.5098
15/3/2021,119.11,116.71,118.65,119.08,53.3276,41.4257,39.582,39.4636,40.0076,41.015,45.3157,41.7553,39.7394,39.3363,39.9096,40.2949,40.5714,41.441,41.5459,39.6221,39.1063,39.6631,39.9314,40.2466,40.9991,38.8195,37.8475,38.2385,38.7565,39.0191,39.0824,39.4336,37.8995,37.7286,37.8324,37.9313,37.9582,37.9431,38.2842
16/3/2021,121.245,118.1,119.72,119.35,64.4261,44.1103,38.8585,37.3126,39.0121,42.3972,55.0722,40.6178,39.1683,38.8844,38.9306,39.1252,39.3864,40.5118,40.6178,39.1683,38.8844,38.9306,39.1252,39.3864,40.5118,38.8489,37.9682,37.609,38.1536,38.295,37.9897,38.7239,37.0083,37.3267,37.3909,37.6005,37.4033,37.1385,37.7434
17/3/2021,119.52,115.39,117.75,118.76,98.141,46.2561,42.1477,40.0704,42.1147,46.9809,61.4871,41.8674,40.6505,40.5096,40.9828,41.3136,41.4944,42.374,41.7879,40.5797,40.4806,40.9577,41.7568,41.1097,42.3293,38.7457,38.3186,38.4859,39.0667,39.6104,39.5541,39.9172,36.25,37.9329,38.3984,38.4578,38.584,38.7802,38.3962
18/3/2021,118.33,114.1,118.0,114.5,145.3577,57.1094,48.7309,45.8143,48.4846,57.6677,79.9893,44.0513,42.2289,41.7109,41.3706,41.6358,42.0243,43.055,43.5681,42.1448,41.4975,41.0929,41.0071,41.7925,42.9165,39.044,38.6978,38.6904,38.8293,38.8507,39.0244,39.29,39.0025,38.5484,38.3028,38.0385,37.8899,37.8127,38.5787
19/3/2021,114.89,113.21,114.38,113.63,45.799,41.1781,38.8394,39.3256,39.6738,40.7013,43.4537,40.9561,39.1013,38.9642,39.1907,39.3416,39.4497,40.3226,40.9613,38.9238,39.001,38.6356,38.772,39.0593,39.7171,37.5266,36.737,36.6599,37.1659,37.4278,37.5385,37.4786,37.3594,36.1575,36.1107,37.0184,37.1217,36.7686,37.4065
22/3/2021,118.33,114.79,114.79,117.18,38.2211,36.9764,36.5777,36.8867,37.4234,37.6882,38.9609,35.0628,34.4262,33.9677,34.5246,35.2796,35.2904,34.96,37.1224,36.8133,35.8842,36.0347,36.7471,37.0372,34.6081,35.0484,34.4394,34.0066,34.5365,35.2544,35.2612,34.9445,34.9098,34.76,34.7423,34.7748,34.8139,34.7825,34.7691
23/3/2021,116.75,114.615,116.1,114.89,39.8975,39.1036,36.9319,36.6685,36.6824,36.7248,38.0579,35.5186,34.4253,34.4215,34.6039,34.6327,34.7237,35.309,37.4493,37.8465,35.9461,37.0597,35.6629,37.4019,38.8828,35.4302,34.3788,34.3759,34.5529,34.5613,34.634,35.187,34.7372,34.1034,34.1081,34.2244,34.0443,33.9592,34.2636
24/3/2021,114.69,108.85,112.47,108.96,41.0783,37.5949,37.3498,37.3841,36.9729,37.277,39.0005,34.9801,34.3122,34.1398,34.0241,34.0515,34.132,34.7628,39.0874,36.132,36.3617,37.1989,35.6286,37.2522,41.0998,34.9159,34.264,34.0708,33.921,33.9436,34.0303,34.6304,34.5644,34.1377,33.8553,33.5171,33.5183,33.6455,34.0401
25/3/2021,112.75,107.89,108.0,110.45,38.6617,36.5678,35.9105,36.4165,36.7506,37.8163,38.8402,35.015,34.0937,33.994,33.9601,34.3113,34.7092,35.6147,36.8896,36.3027,34.6896,36.2257,36.1918,38.3781,38.7515,34.8201,33.9639,33.736,33.587,34.0193,34.4587,35.2697,33.9588,33.5468,32.8798,32.3152,32.9766,33.4986,33.8571
26/3/2021,116.7,111.2,112.0,116.56,39.1254,37.7896,37.6985,37.2162,37.2589,37.1706,38.8261,36.2011,34.053000000000004,33.9265,34.0591,34.4491,34.6161,35.3568,36.6036,36.5342,36.05,35.2441,35.3931,36.3156,41.1339,35.5744,33.9053,33.7145,33.8074,34.1822,34.3219,34.8718,33.72,33.4923,32.9922,32.8992,33.2105,33.4979,33.9665
29/3/2021,116.76,112.39,116.55,114.39,43.5808,42.3051,41.0619,40.5062,40.5478,40.6008,42.4595,38.4704,39.2606,38.947,37.8134,37.5694,37.5338,38.0298,40.8804,39.3871,38.5436,38.4407,37.3696,38.5577,39.3894,38.3839,38.7513,38.3868,37.4824,37.3104,37.3146,37.8583,37.6827,37.5699,37.219,36.6616,36.624,36.7037,36.9941
30/3/2021,116.0881,114.29,115.28,115.07,41.7676,38.822,38.2161,38.9163,39.5369,39.5736,40.605,36.3504,35.7278,35.7535,35.87,35.8461,35.8614,36.2485,38.2571,36.5655,36.0437,36.0837,36.9206,36.5931,37.561,36.0693,35.4147,35.4716,35.6473,35.6065,35.5957,35.8906,35.3488,34.9465,34.9992,35.1074,34.9913,34.9084,35.1189
31/3/2021,118.355,115.56,115.79,118.28,40.5866,38.5628,38.5214,38.3382,38.3429,38.8344,40.7509,35.7417,34.7274,34.4858,34.8965,35.174,35.2315,35.7229,37.0377,36.2525,35.7149,36.4223,36.56,36.0715,36.7644,35.1293,34.658,34.5071,34.7585,34.9341,34.9836,35.3319,34.6405,34.4986,34.3416,34.478,34.5896,34.6599,34.8544
1/4/2021,124.88,121.64,122.81,124.8,40.3382,38.2071,37.2962,37.2972,37.8375,38.9092,41.8405,34.0348,33.3589,33.5695,34.1636,34.5549,34.9105,35.6797,35.9147,35.0145,34.8141,35.3576,35.7748,36.2032,37.2316,34.0864,33.3177,33.401,33.83,34.0896,34.3517,35.0398,34.3906,33.8418,33.7828,33.84,34.0034,34.185,34.6659
5/4/2021,127.4,122.681,127.07,124.5,44.2978,40.6093,40.6983,40.9774,42.565,44.1544,48.8353,37.2716,36.4859,36.5027,36.9376,37.1488,37.3321,38.2662,39.2942,37.2066,37.8778,37.6913,38.9943,38.8977,40.041,36.7932,36.242,36.0939,36.1695,36.3777,36.6263,37.2342,36.5341,35.8422,35.7571,35.7347,35.916,36.1495,36.5803
6/4/2021,124.01,121.54,124.0,122.44,44.0047,41.449,41.3661,42.3734,42.8373,43.6415,46.905,37.0916,36.285,36.1247,36.1497,36.2467,36.427,37.0565,38.3434,37.3006,32.7801,36.8862,37.5917,35.79400000000001,38.6034,35.6696,35.8949,35.4508,35.4013,35.4941,35.6815,36.1986,35.76,35.2136,34.5004,34.6334,35.0207,35.2165,35.6933
7/4/2021,122.61,119.84,122.44,119.89,47.3982,43.1364,42.8364,43.2005,42.7061,43.7917,47.5316,35.845,35.1037,34.9314,34.8543,35.0289,35.2672,36.0603,37.5535,35.2173,35.8819,36.1549,35.4376,34.181,36.3617,35.1009,34.5068,34.4297,34.4317,34.4382,34.5455,35.1481,34.8067,34.7287,34.5764,34.4174,34.3897,34.445,34.8956
8/4/2021,123.82,121.38,121.38,123.43,45.7654,40.9856,40.4718,40.5307,41.37,41.9668,47.0845,34.3664,33.6377,33.3523,33.7048,34.0254,34.3024,35.0333,37.9364,34.8188,34.883,34.3733,35.0897,35.0989,36.5589,34.4576,33.7251,33.9747,33.724000000000004,34.1203,34.3377,33.1725,34.0703,33.3565,33.1271,33.1717,33.2018,33.2115,33.5932
9/4/2021,123.435,121.7,122.75,122.8,45.3534,40.7883,39.7299,40.8037,42.3974,44.4821,51.0251,33.9386,33.2632,32.8294,33.2493,33.6901,33.9417,34.5603,36.6251,33.6056,32.5113,34.7598,34.5258,35.8082,34.0937,33.931999999999995,32.4671,32.5037,32.8604,33.4852,33.2471,33.6666,33.8969,33.2411,33.0996,33.1033,33.1687,33.356,33.7279
12/4/2021,122.46,119.24,122.21,120.9,61.3133,55.1209,54.2388,55.0251,56.3533,58.6889,65.2655,35.8537,34.8663,34.9947,35.2512,35.7466,36.3548,37.769,37.6133,34.5554,35.6337,36.7137,37.565,36.6986,37.9216,33.712,33.4934,33.6542,34.071,34.3692,34.7197,35.521,33.55,33.0549,32.7762,32.9289,33.9908,34.8302,35.5122
13/4/2021,122.9,120.35,122.4,121.27,75.5063,59.521,55.1293,53.9995,56.2593,60.9463,72.6141,35.0865,33.4234,33.2558,33.3677,33.933,34.4962,35.838,36.6204,34.1789,33.3183,33.8151,35.1305,35.8439,36.74800000000001,33.3721,32.4661,32.2276,32.916,33.4395,33.5689,33.5465,33.6936,32.864000000000004,32.7479,32.7826,33.0623,33.3696,33.9824
14/4/2021,122.43,120.5,121.99,120.84,78.8271,61.54600000000001,58.6538,59.1385,63.2329,66.8609,79.891,34.8116,33.0623,32.8195,32.9032,33.5926,34.1287,35.2482,34.8911,35.3039,34.2122,34.7887,36.1101,36.595,36.1003,33.3547,31.9513,32.5307,32.4808,32.766,33.0593,33.8192,34.0896,32.0464,32.8644,33.4144,33.465,33.7395,34.3374
15/4/2021,122.0,116.56,121.7,118.35,95.1892,67.946,52.6619,44.82,50.1199,57.8076,76.6176,33.6537,31.8485,31.3799,31.5335,31.7966,32.2487,33.5502,34.3314,32.1756,30.9,32.452,32.5994,32.5658,33.4674,32.8554,31.8594,31.6246,31.7529,32.0571,32.2565,33.097,33.6222,32.6589,32.2602,32.2978,32.3505,32.429,33.0615
16/4/2021,120.6,117.8484,119.19,118.84,34.8017,29.187,27.7822,27.2959,27.6988,29.4653,37.94300000000001,32.8739,30.1425,29.2862,29.2816,29.4527,29.7852,31.2708,32.2287,29.546,29.1106,29.1692,29.4034,30.0188,31.3954,31.7426,30.2842,29.871,29.9338,30.1469,30.2585,31.0908,31.9361,30.5046,30.7308,31.0419,31.3135,31.5488,32.0309
19/4/2021,118.88,115.2,118.0,115.4,33.8988,30.584,29.816,29.4684,29.9613,30.1024,31.4469,31.6955,30.154,29.9877,29.9302,30.121,30.4133,31.4426,33.8797,30.5073,30.1058,29.5256,29.9981,30.3179,31.7276,31.6758,30.1648,30.0008,29.9442,30.135,30.4241,31.433000000000003,31.3208,30.4034,30.2772,30.2353,30.4366,30.6613,31.2535
20/4/2021,116.78,114.55,116.05,114.95,35.0015,31.3614,29.486,30.0219,29.8841,30.2801,31.8322,32.1695,30.1256,29.8573,29.8828,29.8624,29.9517,31.0126,35.3425,31.371,29.5185,29.9626,29.933000000000003,30.4015,32.0465,32.073,30.1416,29.8935,29.9249,29.9129,30.0062,31.0356,31.4425,30.3095,30.1691,30.2503,30.5778,30.8967,31.3221
21/4/2021,117.49,113.77,114.5,117.4,33.0751,29.2435,28.1115,28.3442,28.254,29.1302,30.5785,31.0147,29.4235,28.6543,28.4668,28.4841,28.9349,29.7495,33.0751,29.2435,28.1115,28.3442,28.254,29.1302,30.5785,30.798,29.4579,28.76,28.5823,28.5896,29.017,29.8728,29.7361,29.763,29.4695,29.3365,29.2739,29.5396,30.4884
22/4/2021,117.5,114.41,117.5,115.32,33.8594,30.0108,28.3325,28.5386,28.5977,29.1953,32.2884,31.0647,29.8373,29.5716,29.382,29.5421,29.8205,30.8237,33.318000000000005,29.9601,28.5272,28.6519,28.6664,29.2758,32.2175,31.0869,29.8999,29.6517,29.4746,29.6006,29.8497,30.8198,30.9764,30.1491,29.975,29.8523,29.9423,30.096,30.8416
23/4/2021,118.72,115.93,116.58,118.64,32.9096,28.918000000000006,27.8046,27.7557,28.1505,28.6716,30.4984,30.9986,29.5347,29.1508,28.9383,28.9175,29.107,30.1247,33.0188,29.3215,27.8302,28.1744,28.1623,28.8138,30.3208,30.971,29.6312,29.2602,29.0626,29.0471,29.2316,30.173,30.7661,29.8367,29.5499,29.4277,29.413,29.5166,30.2493
26/4/2021,121.54,119.4,120.0,121.52,32.9087,29.1259,27.9187,27.7458,27.9958,28.5539,30.2652,31.0298,29.3434,29.1771,29.0926,29.0911,29.4241,30.2495,34.3922,29.5541,29.1626,28.3475,28.3806,28.8188,31.4108,31.0757,29.6051,29.4403,29.3438,29.3162,29.6561,30.4334,30.8549,29.9212,29.7301,29.6448,29.6669,29.9361,30.5496
27/4/2021,121.65,119.89,121.5,121.27,33.5042,29.9041,28.2596,28.3521,28.4232,29.5234,31.2945,30.7034,29.1408,28.9017,28.8605,29.1381,29.5216,30.4641,35.1198,29.9606,29.4456,28.5605,29.1307,29.5182,30.8677,30.9008,29.5657,29.4294,29.4155,29.5987,29.9302,30.8183,30.8487,30.0397,29.9788,30.0007,30.1563,30.3784,31.0751
28/4/2021,120.415,118.73,120.0,119.66,32.955,29.0757,28.3753,28.3013,28.4005,29.1996,30.5137,31.0279,29.29,29.134,29.4387,29.5069,29.6487,30.5511,33.8652,29.7576,28.2421,28.9447,29.5947,29.7171,29.0783,30.6908,29.6063,29.6002,29.8008,29.8782,30.0133,30.7466,30.1677,29.6753,29.8101,30.111,30.2109,30.3285,30.8121
29/4/2021,120.8339,117.61,120.72,119.1,34.3079,29.7755,28.4,28.1781,28.4778,28.7988,30.6574,31.1956,29.9396,29.639,29.2313,29.1819,29.3224,30.5241,31.1283,29.1291,28.9847,28.0459,27.907,28.6136,29.0482,30.9623,30.1379,29.9519,29.605,29.5958,29.7654,30.1674,30.3658,30.1687,30.1675,30.2293,30.173,30.0557,30.1958
30/4/2021,118.18,116.65,118.01,116.74,32.8141,28.5378,27.6847,27.3699,27.3528,27.5147,29.1286,30.8896,29.3829,29.1523,28.9102,28.6625,28.6911,29.2028,32.3332,28.7833,28.1565,28.023000000000003,27.923,29.1908,27.2614,30.3881,29.3661,29.2884,29.1022,28.8624,29.1443,29.7168,29.9502,29.605,29.5862,29.4979,29.3758,29.75,30.3892
3/5/2021,117.55,115.73,117.47,115.94,32.8625,27.8648,26.4253,26.1537,26.5504,26.7535,28.6549,30.3336,28.8015,28.5356,28.2792,28.0381,28.1042,28.8771,31.9272,28.0498,26.8243,27.2151,28.0193,27.2938,28.4052,30.1201,29.0458,28.9597,28.8592,28.7348,28.9517,29.8467,29.8679,29.0571,29.0581,29.0251,28.9372,29.1148,29.8568
4/5/2021,115.82,113.74,115.0,115.36,37.0453,31.5324,29.597,29.0713,29.5968,30.0612,31.9621,31.8738,29.7883,29.4868,29.3121,29.2204,29.2895,30.0475,32.1166,29.1024,27.8145,29.6025,28.6328,28.6797,28.2311,31.1301,29.897,29.6925,29.5413,29.4604,29.5506,30.2468,30.2781,29.5483,29.4187,29.317,29.2567,29.439,30.1751
5/5/2021,116.4898,114.85,116.0,115.38,33.0651,28.1935,27.0517,26.6463,26.829,27.2488,29.4438,30.1446,27.6461,27.2065,26.9189,27.0437,27.208,27.8127,32.4132,27.4281,26.2206,26.6502,26.8337,27.4696,27.9909,30.1582,28.4338,27.9892,27.7227,28.0838,28.3753,28.9659,29.1063,28.0961,27.8403,27.7199,28.081,28.4122,28.9919
6/5/2021,117.635,114.46,115.3,117.0,38.8678,30.1389,28.5549,28.6548,28.9895,30.0335,31.1974,31.9194,29.5416,28.9673,28.6494,28.4503,28.6986,29.4078,33.2169,30.3066,27.6433,27.5332,26.7324,28.8551,29.5828,32.0209,29.3205,28.6771,29.0912,28.9954,27.2736,29.9977,30.4,29.1226,29.021,28.9947,29.0041,29.3421,29.8274
7/5/2021,119.42,116.05,118.4,116.83,37.4064,28.6058,25.6843,25.7345,25.728,26.3776,28.8722,32.0467,28.5985,27.4404,26.7206,26.2697,26.4984,27.4824,32.126999999999995,28.4413,27.0869,27.456,27.2718,27.585,28.8808,31.4171,29.3665,28.9283,28.3326,28.2558,28.3818,29.138,30.0063,28.7106,28.3325,28.2545,28.3615,28.583,29.0543
10/5/2021,115.38,112.23,114.98,112.31,40.5577,33.1065,31.2222,30.2477,29.9798,30.1997,32.0394,33.4558,30.7481,29.7095,29.5227,29.4141,29.1968,29.3862,34.8085,30.573,29.6756,29.6691,29.7979,29.4981,35.0973,31.9183,30.2155,29.9229,29.7512,29.9616,30.0447,30.2439,30.9057,29.7319,29.3956,29.5995,29.8313,29.839,29.9363
11/5/2021,112.99,109.13,109.73,112.85,43.5444,35.4711,32.8111,31.7243,31.4315,31.676,33.6426,34.7548,31.8617,30.7865,30.419,30.1254,29.9902,30.2648,36.5971,31.4398,31.3132,30.1612,31.4385,31.5339,30.8818,33.2251,31.6905,30.8709,30.6557,30.5235,30.7289,30.9948,31.3223,30.1263,29.6203,29.6293,29.6848,29.8187,30.1285
